,Description,age
1384,Promotion immobilière non résidentielle,10.082602676511305
1385,Promotion immobilière résidentielle,12.816899594255169
1386,Préparation de fibres textiles et filature,24.749419953596288
1387,Préparation de jus de fruits et de légumes,11.47452229299363
1388,Préparation de produits frais à base de viande et de conserves de viande,32.161764705882355
1389,Préparation de produits surgelés à base de viande,26.384615384615383
1390,Préparation de produits à base de viande ou de viande de volaille,18.90246913580247
1391,Préparation et filature d'autres fibres,43.018181818181816
1392,Préparation et filature de fibres de type cotonnier,34.082191780821915
1393,Préparation et filature de fibres de type lainier - cycle cardé,29.04524886877828
1394,Préparation et filature de fibres de type lainier - cycle peigné,36.75
1395,Préparation et filature de fibres de type linier,37.14876033057851
1396,Prétraitement avant élimination des déchets  dangereux,13.235294117647058
1397,Prétraitement avant élimination des déchets non dangereux,8.26595744680851
1398,Pépinières,25.387128712871288
1399,Pêche,28.513698630136986
1400,Pêche en eau douce,5.764705882352941
1401,Pêche en mer,20.753488372093024
1402,Raffinage de pétrole,19.776315789473685
1403,Raffinage du pétrole,27.150943396226417
1404,"Ramassage, déversement et traitement des déchets des ménages et des entreprises, des déchets agricoles et des débris de construction ou de démolition",8.648383581547403
1405,"Ramonage des cheminées et le nettoyage des âtres, des fourneaux, des incinérateurs des chaudières, des gaines de ventilation et des dispositifs d'évacuation de fumées",10.0
1406,Ravalement des façades,6.148544520547945
1407,Rechapage de pneumatiques,16.2465490797546
1408,Recherche et développement en sciences humaines et sociales,15.549115245009075
1409,Recherche et développement en sciences physiques et naturelles,28.71206225680934
1410,Recherche-développement en autres sciences physiques et naturelles,12.418724659049023
1411,Recherche-développement en biotechnologie,8.85608856088561
1412,Recherche-développement en sciences humaines et sociales,10.394380853277836
1413,Recouvrement de factures et évoluation de la solvabilité,27.589403973509935
1414,Reliure,17.894211576846306
1415,Reliure et activités annexes,15.686614173228346
1416,Reproduction d'enregistrements,11.30527289546716
1417,Reproduction d'enregistrements informatiques,17.38679245283019
1418,Reproduction d'enregistrements sonores,20.70472440944882
1419,Reproduction d'enregistrements vidéo,18.296
1420,Restauration collective sous contrat (catering),20.68354430379747
1421,Restauration de type rapide,23.226424013235643
1422,Restauration de type traditionnel,25.182341037384173
1423,Restauration à service complet,12.549118235258469
1424,Restauration à service restreint,9.897818796053759
1425,Routages,21.942857142857143
1426,"Réalisation de canalisations à longue distance, construction de réseaux de télécommunication, construction de lignes de transport d'énergie",24.567359507313316
1427,Réalisation de charpentes et de couvertures,25.55268863833478
1428,Réalisation de programmes et de logiciels,10.394380853277836
1429,Réalisation de spectacles par des artistes indépendants,11.175446922955228
1430,Réalisation de spectacles par des ensembles artistiques,12.656905807711079
1431,Réassurance,14.566265060240964
1432,Réassurances non-vie,35.0
1433,Réassurances vie acceptées,15.0
1434,Récolte de produits forestiers non ligneux poussant à l'état sauvage,7.918367346938775
1435,Récupération d'autres déchets triés,9.257611241217798
1436,Récupération de déchets inertes,21.995934959349594
1437,Récupération de déchets métalliques,14.637532133676093
1438,Récupération de matières non métalliques recyclables,28.372602739726027
1439,Récupération de métaux ferreux et non ferreux recyclables par le compactage des ferrailles et des véhicules usagés,11.0
1440,Récupération de papier,13.25
1441,Récupération des matières chimiques,16.0
1442,Récupération des matières métalliques recyclables,26.607717041800644
1443,Récupération du textile,15.8
1444,Régie des télégraphes et téléphones - Belgacom,18.333333333333332
1445,Régie publicitaire de médias,11.030460142579392
1446,Réparation d'appareils électriques à usage domestique,27.92820945945946
1447,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin,7.795134443021767
1448,Réparation d'articles d'horlogerie et de bijouterie,14.278
1449,Réparation d'autres biens personnels et domestiques,12.236865426003291
1450,Réparation d'autres équipements,7.994236311239193
1451,Réparation d'ordinateurs et d'équipements périphériques,10.70349309504468
1452,Réparation d'ouvrages en métaux,8.308063600227143
1453,Réparation d'équipements de communication,5.706303724928366
1454,Réparation d'équipements électriques,5.853182350644279
1455,Réparation de chaussures et d'articles en cuir,24.85860805860806
1456,Réparation de machines,8.927303062805386
1457,Réparation de matériel agricole,26.209987195902688
1458,Réparation de matériels électroniques et optiques,6.341423948220065
1459,Réparation de meubles et d'équipements du foyer,7.6017191977077365
1460,"Réparation de montres, horloges et bijoux",29.756172839506174
1461,Réparation de parties spécifiques de véhicules automobiles,8.52064421669107
1462,Réparation de produits électroniques grand public,16.41653481012658
1463,Réparation et maintenance d'autres équipements de transport,7.078512396694215
1464,Réparation et maintenance d'aéronefs et d'engins spatiaux,10.325842696629213
1465,Réparation et maintenance navale,14.964539007092199
1466,Réparations de carrosseries,12.591934709553529
1467,Réviseurs d'entreprises,24.164961636828643
1468,Salons de coiffure,29.233011354007797
1469,"Salons-lavoirs, blanchisseries, services de nettoyage de vêtements, linges et autres textiles pour particuliers",28.791187739463602
1470,Sciage et rabotage du bois,17.848972296693475
1471,Secrétariats,21.968134414831983
1472,Secrétariats sociaux,32.68
1473,Service de recherches et bureau de détective,21.555555555555557
1474,Services administratifs combinés de bureau,8.023676764314247
1475,Services annexes des transports aériens,24.352941176470587
1476,Services annexes des transports par eau,30.976470588235294
1477,Services annexes des transports terrestres,30.31304347826087
1478,Services annexes à l'art dramatique et à la musique,23.85531649516682
1479,Services annexes à l'extraction de pétrole et de gaz,23.53846153846154
1480,"Services annexes à l'élevage, à l'exclusion des services vétérinaires",16.80294117647059
1481,"Services annexes à la culture, n.d.a.",48.0
1482,Services annexes à la culture; aménagement des paysages,23.03588502966419
1483,Services annexes à la production de films,21.565594059405942
1484,Services annexes à la sylviculture et à l'exploitation forestière,27.05893536121673
1485,Services auxiliaires des transports aériens,16.901300688599846
1486,Services auxiliaires des transports par eau,26.251728553137003
1487,Services auxiliaires des transports terrestres,15.297148475909538
1488,Services d'aide à la jeunesse avec hébergement,42.171875
1489,Services d'aide à la jeunesse sans hébergement,12.498559077809798
1490,Services d'aménagement paysager,10.658762495854456
1491,Services d'information touristique,11.700259235255995
1492,Services de déménagement,11.589619118745333
1493,Services de la sûreté,21.40909090909091
1494,Services de rencontres,8.494661921708184
1495,"Services de soins pour animaux de compagnie, sauf soins vétérinaires",5.956221198156682
1496,Services de soutien à l'exploitation forestière,15.126356589147287
1497,Services de tatouage et de piercing,4.573008849557522
1498,Services de traduction et interprètes,22.29643000401123
1499,Services des traiteurs,9.585028827369324
1500,Services du feu,11.276315789473685
1501,Services sociaux généraux avec hébergement,28.135483870967743
1502,Services sociaux généraux sans hébergement,10.629796839729119
1503,"Services spécialisés du son, de l'image et de l'éclairage",13.16619398752127
1504,Services spécialisés relatifs au pneu,8.946822893195133
1505,Sidérurgie,30.794736842105262
1506,Sociétés de bourse,31.75862068965517
1507,Sociétés de portefeuille,35.421052631578945
1508,Soins de beauté,9.535596341928109
1509,Soins funéraires,20.321026282853566
1510,"Sportifs indépendants, instructeurs de sport et managers sportifs",19.487565445026178
1511,Studios d'enregistrements sonores,6.65979381443299
1512,Studios et autres activités photographiques,23.933926897844422
1513,Supermarchés (surface de vente entre 400 et moins de 2.500 m2),29.27672955974843
1514,Supérettes (surface de vente comprise entre 100 et moins de 400 m2),24.12162162162162
1515,Sylviculture,26.30979133226324
1516,Sylviculture et autres activités forestières,14.105504587155963
1517,"Sécurité sociale obligatoire, à l'exclusion des mutuelles",37.295081967213115
1518,Sélection de personnel et placement,22.417593528816987
1519,"Taille, façonnage et finissage de pierres",20.46371803731859
1520,"Taille, façonnage et finissage de pierres ornementales et de construction",29.35300794551646
1521,Terrains de camping et parcs pour caravanes ou véhicules de loisirs,23.39141742522757
1522,Terrassements,16.63177264363116
1523,Tissage,27.307116104868914
1524,Tissage d'autres textiles,40.25
1525,Tissage de type cotonnier,28.39779005524862
1526,Tissage de type lainier - cycle cardé,26.424242424242426
1527,Tissage de type lainier - cycle peigné,13.363636363636363
1528,Tissage de type soie,35.17142857142857
1529,Tournage de reportages vidéo sur des mariages et autres événements similaire,18.4
1530,Traduction et interprétation,10.8692342140618
1531,Traitement de données,22.054837271511367
1532,"Traitement de données, hébergement et activités connexes",8.898768524316427
1533,Traitement des semences,10.64102564102564
1534,Traitement et revêtement des métaux,13.668235294117647
1535,Traitement et élimination des déchets dangereux,17.670886075949365
1536,"Traitement et élimination des déchets non dangereux, sauf boues et déchets liquides",11.9375
1537,Traitement physico-chimique des boues et des déchets liquides,10.86
1538,Traitement primaire des récoltes,9.618663594470046
1539,Traiteurs et organisation de réceptions,24.132303732303733
1540,Transformation du thé et du café,20.84767025089606
1541,Transformation et conservation de fruits,31.984375
1542,"Transformation et conservation de fruits, sauf fabrication de fruits surgelés",10.030303030303031
1543,"Transformation et conservation de la viande de boucherie, à l'exclusion de la viande de volaille",16.84628670120898
1544,Transformation et conservation de la viande de volaille,14.73490813648294
1545,Transformation et conservation de légumes,31.403225806451612
1546,"Transformation et conservation de légumes, sauf fabrication de légumes surgelés",11.643292682926829
1547,Transformation et conservation de poisson et fabrication de produits frais à base de poisson,25.126582278481013
1548,"Transformation et conservation de poisson, de crustacés et de mollusques",14.162393162393162
1549,Transformation et conservation de pommes de terre,23.581818181818182
1550,"Transformation et conservation de pommes de terre, sauf fabrication de préparations surgelées à base de pommes de terre",13.938888888888888
1551,Transport d'électricité,16.33724340175953
1552,Transport ferroviaire de voyageurs autre qu'urbain et suburbain,7.5813953488372094
1553,Transport par ambulance,11.14864864864865
1554,"Transport par voie terrestre de passagers, urbain ou suburbain (autobus, tramway, métro, etc.) sur des lignes déterminées et conformément à un horaire établi",45.0
1555,Transports aériens de fret,28.25876726886291
1556,Transports aériens de passagers,13.457112970711297
1557,Transports aériens non réguliers,22.6318407960199
1558,Transports aériens réguliers,37.42718446601942
1559,Transports de voyageurs par taxis,11.058519236986744
1560,Transports ferroviaires,16.566995768688294
1561,Transports ferroviaires de fret,12.241610738255034
1562,Transports fluviaux,13.187513787778514
1563,Transports fluviaux de fret,23.962950017476405
1564,Transports fluviaux de passagers,16.593103448275862
1565,Transports maritimes et côtiers,7.920138888888889
1566,Transports maritimes et côtiers de fret,28.82063424947146
1567,Transports maritimes et côtiers de passagers,11.588628762541806
1568,Transports par conduites,16.42962962962963
1569,"Transports routiers de fret, sauf services de déménagement",15.195857404537128
1570,Transports routiers de marchandises,30.716870540265035
1571,Transports spatiaux,26.626038781163434
1572,Transports urbains et suburbains de voyageurs,12.850313033579965
1573,Transports urbains ou suburbains de voyageurs,40.729166666666664
1574,Travail des autres pierres précieuses et des pierres semi-précieuses,22.448979591836736
1575,Travail des grains,29.95049504950495
1576,Travail des pierres précieuses (sauf le diamant) et des pierres semi-précieuses,10.247191011235955
1577,Travail du diamant,25.14666666666667
1578,Travailleurs bénéficiant d'autres prestations,35.0
1579,Travaux d'installation électrique,22.651601579640193
1580,Travaux d'installation électrotechnique autres que de bâtiment,5.643081312410842
1581,Travaux d'installation électrotechnique de bâtiment,11.005180262675946
1582,Travaux d'isolation,11.079194236141744
1583,Travaux d'étanchéification des murs,6.735643246711581
1584,Travaux de couverture,11.026369937188651
1585,Travaux de dragage,16.610594795539033
1586,Travaux de démolition,9.697129385660796
1587,Travaux de maçonnerie et de rejointoiement,6.542386936276073
1588,Travaux de menuiserie,11.70971689059501
1589,Travaux de plomberie,10.273100405315274
1590,Travaux de plâtrerie,9.86794186435015
1591,Travaux de préparation des sites,10.145457527058053
1592,Travaux de restauration des bâtiments,5.767955801104972
1593,Tri de matériaux récupérables,10.318840579710145
1594,Tribunaux,17.615384615384617
1595,Tréfilage à froid,42.88135593220339
1596,Télécommunications,10.967831703643187
1597,Télécommunications filaires,7.920138888888889
1598,Télécommunications par satellite,9.818181818181818
1599,Télécommunications sans fil,13.187513787778514
1600,Usinage,13.347814673841711
1601,"Vente au comptoir ou par téléphone, fax, internet d'aliments et de boissons : établissements de restauration rapide (snack-bars, sandwiches-bars, etc.)",29.0
1602,Vente par correspondance,20.544927536231885
1603,Vitrerie,14.0047111331515
1604,Voyagistes,25.99047619047619
1605,"activités de gestion et d'administration de holdings: l'intervention dans la gestion journalière, la représentation des entreprises sur base de la possession ou du contrôle du du capital social et aut",19.0
1606,commerce de gros de viande de volailles et de gibiers,19.0
1607,"fabrication d'articles divers en fourrures : tapis, poufs non garnis, peaux à polir pour l'industrie, etc.",18.0
1608,intermédiaires du commerce en produits pharmaceutiques et articles orthopédiques,18.0
1609,"l'application dans des bâtiments ou d'autres projets de construction, de plâtre ou de stuc pour l'intérieur ou l'extérieur, y compris les matériaux de lattage associés",18.0
1610,l'entretien et la réparation d'ordinateurs et de matériel informatique périphérique,9.5
1611,l'exploitation d'écoles de danse et les activités des professeurs de danse,19.0
1612,l'exécution de travaux de rejointoiement,19.0
1613,l'installation de câbles et appareils électriques,19.0
1614,"l'installation de systèmes d'éclairage et de signalisation pour chaussées, voies ferrées, aéroports et installations portuaires (y compris l'installation de panneaux de signalisation)",3.0
1615,l'insémination artificielle,24.0
1616,"l'organisation de noces, banquets, cocktails, buffets, lunches et réceptions diverses",28.0
1617,"l'ouverture, la tenue, la centralisation et la clôture des écritures comptables propres à l'établissement des comptes",10.5
1618,"l'élaboration de projets comportant des activités ayant trait au génie civil ou de bâtiment, au génie hydraulique et à la technique du trafic",19.0
1619,l'élagage des arbres et des haies,1.0
1620,l'élevage d'ovins et de caprins,14.75
1621,l'élevage de bovins,19.0
1622,"l'élevage de chevaux, d'ânes, de mulets et de bardots",19.0
1623,l'établissement de déclarations fiscales pour les particuliers et les entreprises,17.666666666666668
1624,l'établissement de levées topographiques et le bornage des propriétés,9.0
1625,la caution et la garantie,32.0
1626,"la coiffure pour hommes, femmes et enfants (coupe, shampooing, soins capillaires, coloration, ondulation, etc.)",19.0
1627,la conception de bâtiments et l'établissement de plans,18.4
1628,"la conception de jardins, de parcs, etc.",4.0
1629,"la conception et la réalisation de projets intéressant le génie électrique et électronique, le génie minier, le génie chimique, le génie mécanique, le génie industriel, l'ingénierie de systèmes, les t",15.75
1630,la conduite des opérations de gros entretien des bâtiments,18.0
1631,la construction de cheminées décoratives et de feux ouverts,17.0
1632,la construction de cheminées et de fours industriels,18.0
1633,la construction de tunnels routiers et ferroviaires et d'autres passages souterrains,43.333333333333336
1634,"la constructions d'autoroutes, de routes, de rues, de chaussées et d'autres voies pour véhicules et piétons (y compris la pose de glissières de sécurité)",10.0
1635,la création de cultures,13.0
1636,"la création et l'entretien de jardins, de parcs et d'espaces verts pour installations sportives",11.5
1637,la culture de betteraves sucrières,12.0
1638,"la culture de céréales : blé dur, blé tendre, seigle, orge, avoine, maïs, riz, etc.",17.8
1639,"la culture de fruits : pommes, poires, agrumes, abricots, fraises, baies, cerises, pêches, bananes, avocats, dattes, etc.",15.5
1640,"la culture de légumes : tomates, melons,oignons, choux, laitues, carottes, haricots, cresson, cressonnette, maïs sucré, courgettes, aubergines, poireaux, etc.",18.666666666666668
1641,la culture de pommes de terre,18.0
1642,la détention à long terme des actions émanant de plusieurs autres entreprises classées dans différents secteurs économiques,52.0
1643,la détermination des résultats et la rédaction des comptes annuels dans la forme de requise par les dispositions légales en la matière,10.5
1644,"la fabrication d'articles-surprises, d'articles pour fêtes et d'articles de prestidigitation",32.0
1645,la fabrication d'ouvrages en asphalte,52.0
1646,la fabrication d'éléments préfabriqués en béton pour le bâtiment et le génie civil,52.0
1647,"la fabrication de béton prêt à l'emploi, y compris la livraison",52.0
1648,la fabrication de ciments-colles,52.0
1649,"la fabrication de fleurs, fruits et feuillages artificiels et d'articles d'ornementation en fleurs séchées",32.0
1650,"la fabrication de placards, de meubles spéciaux pour appareils de télévision, de meubles de complément, etc.",19.0
1651,la fabrication et l'installation d'équipements industriels pour la production du froid,18.0
1652,la fabrication et le montage de constructions métalliques et d'ossatures pour la construction,18.0
1653,"la fabrication pour des tiers de pièces métalliques par application de techniques diverses: perçage, tournage, fraisage, arasage, rabotage, rodage, brochage, dressage, sciage, meulage, affûtage, souda",41.0
1654,la gestion et l'entretien des égouts et des canalisations d'évacuation,54.0
1655,la gestion et l'exploitation de centres sportifs destinés à accueillir des événements ou des disciplines sportifs de toute nature,18.5
1656,"la location d'autres biens personnels et domestiques,n.d.a.",19.0
1657,"la location d'immeubles non résidentiels ( bureaux, espaces commerciaux, halls d'exposition, etc.)",19.0
1658,"la location et la location-bail de chapiteaux pour expositions, fêtes d'entreprises, concerts, etc., sans opérateur",19.0
1659,la location à court terme de voitures particulières sans chauffeur,54.0
1660,la location à l'année de boxes ou de lieux de garage de véhicules,18.5
1661,"la mise en bouteilles, le mélange et l'épuration du vin sans transformation",19.0
1662,"la mise en oeuvre dans des bâtiments ou d'autres projets de construction de: matériaux d'isolation thermique, matériaux d'isolation acoustique et antivibratile",40.0
1663,la mise en place des éléments d'évacuation des eaux de pluie,19.0
1664,la production de lait cru de vache.,18.4
1665,la production de semences céréalières,19.0
1666,la promotion et l'organisation d'événements sportifs tant pour compte propre que pour le compte de tiers,19.0
1667,la promotion immobilière d'immeubles résidentiels,19.0
1668,la préparation des terres,20.666666666666668
1669,"la préparation, la livraison à domicile et le service de repas et de plats cuisinés",23.5
1670,la réalisation du gros oeuvre de maisons individuelles,17.0
1671,la rénovation et la restauration de meubles,19.0
1672,"la surveillance des travaux de construction (gros oeuvre, installation, travaux de finition, etc.)",18.333333333333332
1673,la taille des arbres fruitiers et des vignes,1.0
1674,"la vente au comptoir d'aliments et de boissons à consommer sur place, généralement présentés dans des conditionnements jetables: cafétérias",5.0
1675,"la vente au comptoir d'aliments et de boissons à consommer sur place, généralement présentés dans des conditionnements jetables: friteries, échoppes de hot-dogs, etc.",0.0
1676,"la vente de boissons destinées en général à être consommées sur place, par les établissements suivants, avec ou sans présentation d'un spectacle: cafés, bars, boîtes de nuit, débits de bière, etc.",7.0
1677,"le calcul des coûts et des profits des mesures proposées en matière de planification, d'organisation, de rendement, etc.",19.0
1678,le calcul du métré des ouvrages,9.0
1679,le commerce de détail d'appareils et articles de ménage ou d'économie domestique n.d.a.,32.0
1680,"le commerce de détail d'appareils ménagers non électriques, de coutellerie, de vaisselle, de verrerie, de porcelaine et de poteries",32.0
1681,le commerce de détail d'articles médicaux et orthopédiques,19.0
1682,le commerce de détail d'articles n.d.a. autres que produits alimentaires,32.0
1683,le commerce de détail d'ordinateurs et de logiciels non personnalisés,12.5
1684,"le commerce de détail d'ouvrages en bois, en liège et en vannerie",32.0
1685,"le commerce de détail de bijouterie fantaisie, de gadgets, etc.",23.333333333333332
1686,le commerce de détail de fleurs artificielles et d'articles d'ornementation en fleurs artificielles,32.0
1687,"le commerce de détail de fleurs, y compris les fleurs coupées, et de plantes",19.0
1688,le commerce de détail de parfumerie et de produits de beauté,19.0
1689,"le commerce de détail de souvenirs, d'objets artisanaux et d'articles religieux",25.5
1690,"le commerce de détail de toutes boissons,alcoolisées ou non, y compris la livraison à domicile",19.0
1691,"le commerce de détail de volailles, de lapins et de gibier",19.0
1692,le commerce de détail spécialisé en cadeaux portant sur l'équipement du foyer,32.0
1693,le commerce de gros d'autres pierres précieuses et semi-précieuses,18.0
1694,le commerce de gros de confitures et de miel,19.0
1695,le commerce de gros de conserves,19.0
1696,le commerce de gros de desserts,25.5
1697,le commerce de gros de farines et produits pour la boulangerie,32.0
1698,"le commerce de gros de journaux, livres et périodiques",42.0
1699,"le commerce de gros de matériaux de construction: sable, gravier, ciment, briques, etc.",52.0
1700,"le commerce de gros de produits laitiers (lait, beurre, fromage, etc.)",19.0
1701,le commerce de gros de viande de lapins,19.0
1702,le commerce de gros pâtes alimentaires et de riz,19.0
1703,le commerce de plats cuisinés frais et prêts à emporter,19.0
1704,le concassage et le broyage de pierres et de graviers.,52.0
1705,le dessin industriel,19.0
1706,le drainage des terrains agricoles et sylvicoles,1.0
1707,le montage de charpentes,26.666666666666668
1708,"le montage de cloisons mobiles; le revêtement de murs, de plafonds, etc., métallique",3.0
1709,le montage de cloisons sèches à base de plâtre,2.0
1710,"le montage de menuiseries extérieures et intérieures:portes, fenêtres, escaliers, placards, cuisines équipées, équipements pour magasins, dormants de portes et fenêtres, etc.",29.5
1711,"le nettoyage à la vapeur, le sablage et les activités analogues appliquées aux parties extérieures des bâtiments",18.0
1712,le rabattement de la nappe aquifère et le drainage des chantiers des construction,43.333333333333336
1713,le recouvrement de factures,19.0
1714,le traitement des récoltes,19.0
1715,"le transport de béton, prêt à l'emploi, non fabriqué par l'unité même",52.0
1716,les activités d'enquête,19.0
1717,les activités de conseil concernant le type et la configuration du matériel informatique et les applications logicielles: analyse des besoins et des problèmes des utilisateurs et présentation de la so,9.5
1718,les activités de conseil en matière comptable et l'organisation des services comptables pour des tiers,14.4
1719,les activités de conseil en matière d'architecture au maître d'ouvrage,13.4
1720,"les activités de conseil et de représentation (autre que la représentation juridique), pour le compte de clients, devant l'administration fiscale",10.5
1721,"les activités de désinfection et de destruction des parasites dans les bâtiments, les navires, les trains, etc.",19.0
1722,les activités de services connexes,19.0
1723,les activités des détectives privés,19.0
1724,les activités des géomètres-experts immobiliers,15.0
1725,"les activités géologiques et de prospection: observation et mesures de surface pour recueillir des informations sur la structure du sous-sol et l'emplacement des gisements de pétrole,gaz naturel,minér",19.0
1726,les autres activités liées aux loisirs non classées ailleurs,18.0
1727,les autres commerces de détail alimentaires en magasins spécialisés n.d.a.,28.0
1728,les cafés-restaurants (tavernes),19.0
1729,"les concessions diverses, notamment sur la voie publique cireurs, porteurs, etc.) ou à l'intérieur des bâtiments accessibles au public (vestiaires, toilettes, etc.)",2.0
1730,"les conseils en beauté et les soins du visage: massages fasciaux, traitement anti-rides, maquillage, etc.",19.0
1731,"les conseils et l'assistance aux entreprises et aux services publics en matière de planification, d'organisation, de recherche du rendement, de contrôle, d'information du gestion, etc.",19.0
1732,les cultures n.d.a.,18.75
1733,"les essais et les analyses portant sur la composition,caractéristiques physiques,performances,conformité à des textes réglementaires et à des normes ou à un cahier des charges de matériaux, de produit",19.0
1734,les services de tatouement,19.0
1735,les soins de manucure et de pédicure,17.4
1736,les travaux d'étanchéification des toits et des toituresterrasses,48.0
1737,les travaux de couverture en tous matériaux,18.666666666666668
1738,"les travaux de terrassement: creusement, comblement, nivellement de chantiers de construction, ouverture de tranchées, dérochement, destruction à l'explosifs, etc.",3.0
1739,les études et le conseil en matière d'aménagement urbain et d'architecture paysagère,15.333333333333334
1740,maçonnerie,10.5
1741,"mise en place de fondations, y compris battage de pieux",17.0
1742,pose de chape,19.0
1743,restauration de type traditionnel,22.0
1744,"téléphone, mobilophones, télégraphe, télex, fax",8.0
1745,Écoles de pilotage de bateaux et d'avions,22.689873417721518
1746,Édition d'autres logiciels,9.077660358810519
1747,Édition d'enregistrements sonores,24.722554890219563
1748,Édition de jeux électroniques,4.910256410256411
1749,Édition de journaux,24.88082901554404
1750,Édition de livres,16.30119760479042
1751,Édition de revues et de périodiques,18.51324828263003
1752,Édition de revues et périodiques,28.503529411764706
1753,Édition de répertoires et de fichiers d'adresses,9.370967741935484
1754,Élaboration et transformation de matières nucléaires,31.2
1755,Élevage d'autres animaux,12.41390423572744
1756,Élevage d'autres bovins et de buffles,16.80294117647059
1757,Élevage d'autres volailles,26.08108108108108
1758,Élevage d'ovins et de caprins,18.68849840255591
1759,"Élevage d'ovins, caprins et équidés",26.10436025732666
1760,Élevage de bovins,23.423542770628313
1761,Élevage de chameaux et d'autres camélidés,6.116279069767442
1762,Élevage de chevaux et d'autres équidés,10.735191637630662
1763,Élevage de porcs reproducteurs,26.587849499482225
1764,Élevage de porcs à l'engrais,20.96086751532296
1765,Élevage de poules,29.073076923076922
1766,Élevage de vaches laitières,23.035475696844046
1767,"Élevage de volailles, sauf poules",14.163212435233161
1768,Émission de programmes de télévision,27.956521739130434
1769,Étalagistes et similaires,25.274956217162874
1770,Étirage à froid,24.2972972972973
1771,Étirage à froid de barres,31.954545454545453
1772,Étude de notaire,20.617866004962778
1773,Études de marché et sondages d'opinion,15.549115245009075
1774,Études techniques et activités d'ingénierie,24.88166529942576
1775,Évaluation des risques et dommages,15.376292212267401
